id,date,from,message,reply_to_message_id
1394,2020-04-26 12:05:50,Akshay ( 926638045.0 ),This is given to me.,
1395,2020-04-26 12:06:59,Arshad Mohammad ( 793293878.0 ),No problem..just give your present and permanent address...if both are same just write that both are same in clarifications,
1399,2020-04-27 13:27:09,Dia Ghosh ( 921953524.0 ),I cant log intonthe synergy portal,
1400,2020-04-27 13:27:22,Dia Ghosh ( 921953524.0 ),It is showing user doesnot exist,
1401,2020-04-27 13:27:32,Dia Ghosh ( 921953524.0 ),Anyone is facing this?,
1403,2020-04-27 13:29:21,Abhishek Mishra ( 812031328.0 ),Yes same problem,
1404,2020-04-27 13:30:34,Anmol Sharma ( 724907661.0 ),No khulra h,1403.0
1405,2020-04-27 13:30:43,Venkat Balaji ( 865216945.0 ),Yes,1403.0
1406,2020-04-27 13:30:45,Venkat Balaji ( 865216945.0 ),Same,
1408,2020-04-27 13:32:04,Anmol Sharma ( 724907661.0 ),Just abhi open kia hora h,
1409,2020-04-27 13:32:19,Dia Ghosh ( 921953524.0 ),But mine is not opening,1407.0
1410,2020-04-27 13:32:30,Dia Ghosh ( 921953524.0 ),It is saying user doesn't exist,
1411,2020-04-27 13:32:45,Anmol Sharma ( 724907661.0 ),Password reset krlo,
1412,2020-04-27 13:32:49,Anmol Sharma ( 724907661.0 ),Ek baar,
1413,2020-04-27 13:32:51,Its Me ( 790906626.0 ),Try after some time,1410.0
1414,2020-04-27 13:33:04,Dia Ghosh ( 921953524.0 ),Resume no.itself is showing doesnoy exist,1411.0
1415,2020-04-27 13:33:10,Dia Ghosh ( 921953524.0 ),Okk,1413.0
1416,2020-04-27 13:49:38,Sagar Chaudhary ( 895925977.0 ),Update ho raha kisi ka?,
1417,2020-04-27 13:52:06,Arshad Mohammad ( 793293878.0 ),No.,
1418,2020-04-27 14:08:10,Sagar Chaudhary ( 895925977.0 ),Kya kare fir?,
1419,2020-04-27 14:08:24,Sagar Chaudhary ( 895925977.0 ),Mail kiya tha kya kisine?,
1420,2020-04-27 14:08:55,Arshad Mohammad ( 793293878.0 ),No,
1421,2020-04-27 14:09:06,Arshad Mohammad ( 793293878.0 ),Just uploaded all the work.,
1422,2020-04-27 14:09:23,Sagar Chaudhary ( 895925977.0 ),Me ne v wahi kiya ha,
1423,2020-04-27 14:10:02,Arshad Mohammad ( 793293878.0 ),Dekhenge...agar raat mai nai hua toh din mein bhi try karke check karenge..ab tak toh update nai hua..,
1424,2020-04-27 14:10:29,Kavya Nathan ( 715817287.0 ),Same issue,1402.0
1425,2020-04-27 14:10:31,Sagar Chaudhary ( 895925977.0 ),Me rat din sab me try kar lia hu yaar,1423.0
1426,2020-04-27 14:10:52,Venkat Balaji ( 865216945.0 ),Did u get green audit,1424.0
1427,2020-04-27 14:11:03,Sagar Chaudhary ( 895925977.0 ),Yes,
1428,2020-04-27 14:11:04,Kavya Nathan ( 715817287.0 ),I was able to login thode time pehlw,
1429,2020-04-27 14:11:06,Kavya Nathan ( 715817287.0 ),No,1426.0
1430,2020-04-27 14:11:11,Venkat Balaji ( 865216945.0 ),Same,
1431,2020-04-27 14:11:25,Arshad Mohammad ( 793293878.0 ),Upload karde..agar tum ko call kiya toh bata dena ki site problem hai,1425.0
1432,2020-04-27 14:11:36,Venkat Balaji ( 865216945.0 ),Speak in English,1431.0
1433,2020-04-27 14:11:39,Venkat Balaji ( 865216945.0 ),I can't understand,
1434,2020-04-27 14:11:50,Sagar Chaudhary ( 895925977.0 ),Ok bhai,1431.0
1435,2020-04-27 14:12:20,Arshad Mohammad ( 793293878.0 ),Just upload files...if they call you just say that the there is a problem with the site..ok,1432.0
1436,2020-04-27 14:12:45,Venkat Balaji ( 865216945.0 ),But they didn't give me any mail,
1437,2020-04-27 14:12:48,Venkat Balaji ( 865216945.0 ),Regarding it,
1438,2020-04-27 14:12:51,Venkat Balaji ( 865216945.0 ),Wat to do ?,
1439,2020-04-27 14:13:21,Arshad Mohammad ( 793293878.0 ),Dont know yaar,
1440,2020-04-27 14:13:38,Kavya Nathan ( 715817287.0 ),Is there anyone who is still facing the user doesnt exists issue?,
1441,2020-04-27 14:13:52,Venkat Balaji ( 865216945.0 ),Yes,
1442,2020-04-27 14:14:57,Kavya Nathan ( 715817287.0 ),In the candidate desktop i am able to login,
1443,2020-04-27 14:15:13,Venkat Balaji ( 865216945.0 ),Send the link,1442.0
1445,2020-04-27 14:15:36,Kavya Nathan ( 715817287.0 ), https://synergy.wipro.com/synergy/CandidateLogin.jsp,
1446,2020-04-27 14:16:06,Arshad Mohammad ( 793293878.0 ),Should we use the same credentials for this?,
1447,2020-04-27 14:16:10,Kavya Nathan ( 715817287.0 ),Yes,
1448,2020-04-27 14:16:30,Kavya Nathan ( 715817287.0 ),Incase you are unable to login using the same credentials just change the password,
1453,2020-04-27 14:19:45,Venkat Balaji ( 865216945.0 ),Where it will come,1444.0
1454,2020-04-27 14:20:35,Kavya Nathan ( 715817287.0 ),View your resume status,1453.0
1455,2020-04-27 14:23:15,Kavya Nathan ( 715817287.0 ),Are you able to login now?,1453.0
1456,2020-04-27 14:23:26,Venkat Balaji ( 865216945.0 ),Yea,
1457,2020-04-27 14:23:31,Venkat Balaji ( 865216945.0 ),Same as urs,
1458,2020-04-27 14:24:11,Kavya Nathan ( 715817287.0 ),Okay then maybe theres an issue with the site,
1459,2020-04-27 14:24:55,Kavya Nathan ( 715817287.0 ),Cause people from the other groups are also facing the issue.,
1460,2020-04-27 14:24:59,Kavya Nathan ( 715817287.0 ),Same issue*,
1461,2020-04-27 14:25:04,Venkat Balaji ( 865216945.0 ),Yea,
1464,2020-04-27 20:50:04,Shouvik Basu ( 687431719.0 ),Reference No and Resume no same????,
1465,2020-04-27 20:50:24,Shouvik Basu ( 687431719.0 ),Please help,
1466,2020-04-27 20:50:34,Shouvik Basu ( 687431719.0 ),I can't login,
1467,2020-04-27 22:12:52,Arshad Mohammad ( 793293878.0 ),Dont know brother.,
1469,2020-04-28 15:43:49,Naren DR ( 658246854.0 ),Yeah same.....use it in desktop site,1466.0
1474,2020-04-28 17:33:10,Anmol Sharma ( 724907661.0 ),Anyone plzz help me for logic building java...,
1475,2020-04-28 19:46:27,Refrin ( 757416344.0 ),Avoid this,1466.0
1495,2020-04-28 19:51:21,Refrin ( 757416344.0 ), command.java,
1496,2020-04-28 19:51:21,Refrin ( 757416344.0 ), command2.java,
1499,2020-04-28 19:51:21,Refrin ( 757416344.0 ), command4.java,
1506,2020-04-28 19:51:21,Refrin ( 757416344.0 ), command3.java,
1509,2020-04-28 20:24:01,AYUSH Kumar ( 739361554.0 ),are these all verified ?,
1510,2020-04-28 20:25:17,AYUSH Kumar ( 739361554.0 ),coz some of the  files we received  earlier contained error in some files,
1517,2020-04-29 12:54:21,Refrin ( 757416344.0 )," Anyone wish to do Udemy Certifications. Here I'm providing the 100% off Udemy coupons. Just go to the respective course, apply coupon and learn. You will get the certificate at the end of the course. \n\n https://geeksgod.com/category/freecoupons/udemy-courses-free/ \n\nFollow the link and choose your course\n\n @WiproNLTHPipeline",
1537,2020-04-29 17:09:20,Pratik ( 642272069.0 ),Anyone from batch 1,
1538,2020-04-29 17:09:28,Pratik ( 642272069.0 ),C and unix stream,
1539,2020-04-29 17:09:30,Pratik ( 642272069.0 ),??,
1540,2020-04-29 17:09:36,Pratik ( 642272069.0 ),"Plz, reply.",
1543,2020-04-29 18:02:25,CODE MASTER ( 812484904.0 ),Anyone got wipro upgrade elite offer?,
1544,2020-04-29 18:07:09,Arshad Mohammad ( 793293878.0 ),No.did u got?,
1545,2020-04-29 18:43:13,Pradeep Saradhi Vadapalli ( 1061152556.0 ),What is it??,1543.0
1546,2020-04-29 18:55:30,CODE MASTER ( 812484904.0 ),Yeah top performers in nlth will get that,
1547,2020-04-29 18:56:13,CODE MASTER ( 812484904.0 ),They conducted an exam for me on advanced coding level but the results aren't declared yet😣,
1550,2020-04-29 20:08:58,Akash ( 627967525.0 ),Actually it is turbo not elite,1543.0
1552,2020-04-29 20:16:35,CODE MASTER ( 812484904.0 ),I knew that .but it is termed as elite pro challenge 😏,1550.0
1553,2020-04-29 20:40:35,Santhosh-😎 ( 1085787413.0 ),They sent regret mail for their delay.😏,1547.0
1556,2020-04-29 20:55:05,Amit Thakur ( 941804165.0 ),Any grp for Wipro recruitment 2020,
1557,2020-04-29 20:55:11,Amit Thakur ( 941804165.0 ),Plz share the link,
1558,2020-04-29 20:55:26,Amit Thakur ( 941804165.0 ),I am fresher,
1563,2020-04-29 21:44:59,AR ( 556754132.0 ),Anyone left to submit projects?is tomorrow last date,
1564,2020-04-29 21:45:31,ka;hoil ( 730583697.0 ),yes I have to upload dbms projects,
1565,2020-04-29 21:47:00,AR ( 556754132.0 ),Is the site working,
1566,2020-04-29 21:47:21,AR ( 556754132.0 ),I was facing some trouble,
1567,2020-04-29 21:47:38,AR ( 556754132.0 ),Is tmrw last date?,
1568,2020-04-29 21:47:42,ka;hoil ( 730583697.0 ),code tracker is working fine,
1569,2020-04-29 21:47:55,ka;hoil ( 730583697.0 ),but pbl is really shit,
1572,2020-04-30 00:49:25,Ashish ( 1275985252.0 ),Pbl extended,
1573,2020-04-30 00:49:37,Ashish ( 1275985252.0 ),For 1 month,
1574,2020-04-30 00:50:08,Abhishek Mishra ( 812031328.0 ),How do u know?,1573.0
1575,2020-04-30 00:50:32,Ashish ( 1275985252.0 ),Check ur profile,
1576,2020-04-30 00:50:50,Abhishek Mishra ( 812031328.0 ),Brother its not opening,
1578,2020-04-30 01:19:38,AR ( 556754132.0 ),Where is this page?I haven't seen it,
1579,2020-04-30 01:22:12,Ashish ( 1275985252.0 ),My profile,
1582,2020-04-30 22:40:58,Ashish ( 1275985252.0 ),Anyone want Netflix at cheap rate ?,
1583,2020-04-30 22:43:14,Pradeep Saradhi Vadapalli ( 1061152556.0 ),I,
1584,2020-04-30 22:43:37,Ashish ( 1275985252.0 ),Inbox,
1587,2020-05-01 13:45:51,Sayan Ghosh ( 1019444942.0 ),Is there anyone who got the letter of intent on February and have received the green audit mail?,
1588,2020-05-01 13:51:47,Slim Shady ( 1001692061.0 ),Yes,1587.0
1589,2020-05-01 13:53:46,Sayan Ghosh ( 1019444942.0 ),When have you received it?,1588.0
1590,2020-05-01 13:54:00,ka;hoil ( 730583697.0 ),yeah,1587.0
1591,2020-05-01 13:54:02,Slim Shady ( 1001692061.0 ),Which green audit?,
1592,2020-05-01 13:55:02,Slim Shady ( 1001692061.0 ),Before 10days,1589.0
1593,2020-05-01 13:56:43,Sayan Ghosh ( 1019444942.0 ),"Ok
Don't know what mistake have I done still not received it🤷😅",1592.0
1594,2020-05-01 13:57:33,Slim Shady ( 1001692061.0 ),No need to worry bro...... They are probably sending for every 7-10 days,1593.0
1595,2020-05-01 13:57:48,Slim Shady ( 1001692061.0 ),Just check iverify portal everyday,
1596,2020-05-01 13:57:55,Slim Shady ( 1001692061.0 ),If anything clarification is pending,
1597,2020-05-01 13:57:57,Slim Shady ( 1001692061.0 ),Do that,
1598,2020-05-01 13:57:59,Slim Shady ( 1001692061.0 ),That's it,
1599,2020-05-01 13:58:59,Akash ( 627967525.0 ),Did you mean synergy portal,1595.0
1600,2020-05-01 13:59:01,Akash ( 627967525.0 ),?,
1601,2020-05-01 13:59:05,Slim Shady ( 1001692061.0 ),Yes,
1602,2020-05-01 13:59:29,Sayan Ghosh ( 1019444942.0 ),Checked it but there was no verification or clarification tab☹️,1595.0
1603,2020-05-01 13:59:40,Akash ( 627967525.0 ),But they have removed the option of background verification tab,
1604,2020-05-01 13:59:46,Akash ( 627967525.0 ),What to do?,
1605,2020-05-01 13:59:53,Slim Shady ( 1001692061.0 ),Listen,
1606,2020-05-01 14:00:09,Slim Shady ( 1001692061.0 ),That tab will be opening randomly,
1607,2020-05-01 14:00:46,Slim Shady ( 1001692061.0 ),If you submit something and immediately it disappears that means it is processing your docs accordingly,
1608,2020-05-01 14:00:52,Slim Shady ( 1001692061.0 ),No need to worry,
1609,2020-05-01 14:01:08,Akash ( 627967525.0 ),Ok,
1610,2020-05-01 14:01:12,Slim Shady ( 1001692061.0 ),It varies for each,
1611,2020-05-01 14:01:24,Sayan Ghosh ( 1019444942.0 ),👍,
1612,2020-05-01 14:01:50,Slim Shady ( 1001692061.0 ),But make sure...to uploading... Sem mark sheets by renaming properly...,
1613,2020-05-01 14:02:09,Slim Shady ( 1001692061.0 ),As mentioned in mail sent to us initially,
1614,2020-05-01 14:02:19,Slim Shady ( 1001692061.0 ),Most of problem is in that,1612.0
1615,2020-05-01 15:04:56,Adithya ( 874032510.0 ),I also not recived and my of my frnds are waiting we r also placed in February,1593.0
1618,2020-05-01 21:38:06,Sagar Chaudhary ( 895925977.0 ),Dmbs ka project ha kisi k pas,
1619,2020-05-01 21:38:07,Sagar Chaudhary ( 895925977.0 ),?,
1620,2020-05-01 21:38:16,Sagar Chaudhary ( 895925977.0 ),TM08,
1621,2020-05-01 21:38:17,Sagar Chaudhary ( 895925977.0 ),?,
1622,2020-05-01 21:38:24,Sagar Chaudhary ( 895925977.0 ),Plz send me,
1626,2020-05-02 07:28:00,Lathish ( 842552367.0 ),Can anybody explain what to do in  that hands on assignment???,
1627,2020-05-02 07:29:30,Lathish ( 842552367.0 ),We're I should answer for those qst ????,
1628,2020-05-02 07:30:03,Slim Shady ( 1001692061.0 ),You have to do it yourself and upload the answr in code completion tracker,1626.0
1629,2020-05-02 07:30:28,Slim Shady ( 1001692061.0 ),What is your platform of pjp?,1627.0
1630,2020-05-02 07:30:49,Slim Shady ( 1001692061.0 ),It is totally different,
1631,2020-05-02 07:34:12,Lathish ( 842552367.0 ),"Last week I received the audit green mail and then  I have  received this mail with the pjp 2020 app link, they told to read those things and to upload ans",
1632,2020-05-02 10:56:53,Refrin ( 757416344.0 ), DM me your linkedin profiles. Let's connect on LinkedIn and grow together. I'll update your profiles in this message when I receive.\n\n\nHere are some \n\n https://t.me/TCSXplore_2020/15412,
1638,2020-05-02 22:34:09,ka;hoil ( 730583697.0 ),hey what's the next step after uploading all the assignments and projects of pbl?,
1640,2020-05-03 07:34:34,AYUSH Kumar ( 739361554.0 ),wait for the completion mail,
1643,2020-05-03 11:15:29,Lavi ( 730788933.0 ),After how long does we get that mail,1640.0
1644,2020-05-03 12:56:53,AYUSH Kumar ( 739361554.0 ),within 15 days i guess!,
1645,2020-05-03 14:59:02,Lavi ( 730788933.0 ),Ok,
1650,2020-05-03 18:29:26,J ( 840917228.0 ),Anyone doing mettl tests?,
1651,2020-05-04 07:10:15,Refrin ( 757416344.0 ),"Anyone completed PJP (Java stream), please DM me",
1659,2020-05-04 16:49:07,Parmanand Tiwary ( 995783908.0 ),I also recievd this mail,1631.0
1660,2020-05-04 16:53:02,Sagar Chaudhary ( 895925977.0 ),I didn't get the 100% completion mail,
1661,2020-05-04 16:53:12,Sagar Chaudhary ( 895925977.0 ),I completed it on 29th april,
1662,2020-05-04 16:56:49,Sagar Chaudhary ( 895925977.0 ),Whem i will get the completion mail,
1663,2020-05-04 18:01:42,MM ( 1129033758.0 ),Is der anybody of Unix stream who hve completed the course nd received completion mail too?,
1665,2020-05-04 18:36:40,Shouvik Basu ( 687431719.0 ),Status update completion work ho raha hain kya??? please tell,
1666,2020-05-04 18:40:52,Akash ( 627967525.0 ),Me,1663.0
1667,2020-05-04 18:51:08,Parmanand Tiwary ( 995783908.0 ),Anyone who completed pjp core plz tell me,
1668,2020-05-04 18:51:58,Parmanand Tiwary ( 995783908.0 ),I have some query regarding pjp,
1669,2020-05-04 18:58:07,Adarsh Sharma ( 441449211.0 ),Did anyone didn't get mail from Wipro regarding post offer and pre offer,
1670,2020-05-04 18:58:41,Reethika Shetty ( 735502485.0 ),I didn't get,
1671,2020-05-04 18:59:55,Padma ( 1088920036.0 ),Did you got it,1669.0
1672,2020-05-04 19:00:09,Adarsh Sharma ( 441449211.0 ),Nope I didn't... Get,
1673,2020-05-04 19:00:43,MM ( 1129033758.0 ),"When did u get it?
Nd ur batch no.",1666.0
1674,2020-05-04 19:01:02,shivani ( 721105467.0 ),Post offer or pre offer 🤔,1672.0
1675,2020-05-04 19:02:13,Adarsh Sharma ( 441449211.0 ),Some people got mail regarding post offer and pre offer,1674.0
1676,2020-05-04 19:03:56,Kavya Nathan ( 715817287.0 ),Those people were from on-campus recruitment,1675.0
1677,2020-05-04 19:04:05,Kavya Nathan ( 715817287.0 ),Not through NLTH,
1678,2020-05-04 19:04:25,Reethika Shetty ( 735502485.0 ),Yes,1676.0
1679,2020-05-04 19:06:01,Parmanand Tiwary ( 995783908.0 ),How much time take it for offer letter i got letter of intent in feb even I also got audit green mail,
1680,2020-05-04 20:27:24,AR ( 556754132.0 ),Whats this post offer and preoffer. I still havent received green audit mail. I receive a mail to complete pjp as soon as possible,
1681,2020-05-04 21:03:32,Guptam Kumar ( 335286890.0 ),"This mail has received to  Wipro talent next program people past 2 weeks ....They have also received their offer letter .....
And added their DATE OF JOINING on May 11,2020",1669.0
1682,2020-05-04 21:03:39,Sayan Ghosh ( 1019444942.0 ),Are you talking about this mail?,1680.0
1683,2020-05-04 21:05:36,Santhosh-😎 ( 1085787413.0 ),I got this too.😒,1682.0
1684,2020-05-04 21:08:43,Sayan Ghosh ( 1019444942.0 ),U received green audit mail?,1683.0
1685,2020-05-04 21:09:21,Parmanand Tiwary ( 995783908.0 ),Bro i got it,1684.0
1686,2020-05-04 21:09:57,Parmanand Tiwary ( 995783908.0 ),Bt till toaday i didn't get offer leter,
1687,2020-05-04 21:11:13,Sayan Ghosh ( 1019444942.0 ),I still haven't received the green audit mail only...😅,1686.0
1688,2020-05-04 21:11:30,Ashu ( 969656326.0 ),Ohooo,1676.0
1689,2020-05-04 21:11:59,Parmanand Tiwary ( 995783908.0 ),Did you get pjp mail,1687.0
1690,2020-05-04 21:12:14,Sayan Ghosh ( 1019444942.0 ),Yes,1689.0
1691,2020-05-04 21:18:34,Parmanand Tiwary ( 995783908.0 ),31 may last date of pjp..?,
1692,2020-05-04 21:19:35,Parmanand Tiwary ( 995783908.0 ),Anyone who submit whole module  of pjp..?,
1693,2020-05-04 21:31:34,Santhosh-😎 ( 1085787413.0 ),No,1684.0
1694,2020-05-04 21:44:47,Refrin ( 757416344.0 ),Everyone should have received PJP enquiry survey. Please fill it.,
1696,2020-05-04 23:05:15,Srikanth Sri ( 739904660.0 ),I didn't receive any mail regarding that,1694.0
1697,2020-05-04 23:40:59,AR ( 556754132.0 ),No bro. Only those who didnt complete😂,1694.0
1698,2020-05-04 23:41:53,AR ( 556754132.0 ),Same situation. We might get it soon. Dont worry,1693.0
1699,2020-05-05 07:07:38,Shouvik Basu ( 687431719.0 ),"In the My Profile part,is the upload photo option working????",
1700,2020-05-05 08:48:34,@Ganesh Kumar Reddy ( 621792621.0 ),Anyone attended webx meeting..,
1701,2020-05-05 08:49:18,Parmanand Tiwary ( 995783908.0 ),✋,
1702,2020-05-05 08:50:22,@Ganesh Kumar Reddy ( 621792621.0 ),What will they ask in it,1701.0
1703,2020-05-05 09:28:22,Shouvik Basu ( 687431719.0 ),Is this video call type??,1700.0
1704,2020-05-05 09:28:35,Shouvik Basu ( 687431719.0 ),And time duration?,
1709,2020-05-05 14:24:48,Chandini ( 938493324.0 ),Where should I upload these handson assignment,
1710,2020-05-05 14:26:09,Goms ( 1140301006.0 ),If anybody WILP stream here,
1711,2020-05-05 14:26:16,Padarthi Anand Kumar ( 938273701.0 ),Code completion tracker,1708.0
1712,2020-05-05 14:26:52,Chandini ( 938493324.0 ),Name of the zip file?,1711.0
1713,2020-05-05 14:27:36,Padarthi Anand Kumar ( 938273701.0 ),Put as command line argument 1... command line argument 2,1712.0
1714,2020-05-05 14:28:22,Chandini ( 938493324.0 ),Ok thank you 😊,
1715,2020-05-05 16:05:35,Dia Ghosh ( 921953524.0 ),Anyone has got python in PJP course,
1716,2020-05-05 16:05:45,Dia Ghosh ( 921953524.0 ),Is there any grp for python courses,
1719,2020-05-05 17:33:15,swapna ( 964012978.0 ),Anyone got unixc pjp?,
1722,2020-05-05 19:01:38,Akash ( 627967525.0 ),Me,1719.0
1723,2020-05-05 19:38:00,@Ganesh Kumar Reddy ( 621792621.0 ),Any one attended webx meeting,
1724,2020-05-05 19:38:10,@Ganesh Kumar Reddy ( 621792621.0 ),Ping me,
1725,2020-05-05 19:52:48,It's R ( 650991866.0 ),Me also,1719.0
1728,2020-05-05 22:10:58,Sudhanshu Dua ( 1115054805.0 ),Anyone with unicCpp pjp?,
1729,2020-05-06 00:28:30,Ashish ( 1275985252.0 ),Anyone have java project?,
1730,2020-05-06 02:50:14,Dia Ghosh ( 921953524.0 ),There are only 3 modules under command line arguments of Python Pjp but it is showing 3/19,
1732,2020-05-06 11:13:59,Opt ( 740332281.0 ),Anyone have telegram grp link for batch 4 after completion of pjp???,
1733,2020-05-06 11:41:01,ka;hoil ( 730583697.0 ),anyone attended webex sessions dm me,
