id,type,date,actor,actor_id,action,title,text,members,from,from_id,message_id,reply_to_message_id,photo,width,height,edited,poll,forwarded_from,via_bot,file,mime_type,thumbnail,media_type,sticker_emoji,contact_information,contact_vcard
1234,message,2020-04-21T17:35:53,,,,,But now,,Venkat Balaji,865216945,,,,,,,,,,,,,,,,
1235,message,2020-04-21T17:37:35,,,,,okk then its fine!,,Dia Ghosh,921953524,,,,,,,,,,,,,,,,
1236,message,2020-04-21T17:37:48,,,,,may be we shall wait for few more days,,Dia Ghosh,921953524,,,,,,,,,,,,,,,,
1237,message,2020-04-21T17:38:41,,,,,If something is wrong in verification it asks as long it gets correction,,Slim Shady,1001692061,,,,,,,,,,,,,,,,
1238,message,2020-04-21T17:39:11,,,,,There is so such thing happened to me,,Venkat Balaji,865216945,,1237,,,,,,,,,,,,,,
1239,message,2020-04-21T17:39:28,,,,,Mee to...,,Slim Shady,1001692061,,1238,,,,,,,,,,,,,,
1240,message,2020-04-21T17:39:42,,,,,I  got  clarification tab for 5 times,,Slim Shady,1001692061,,,,,,,,,,,,,,,,
1241,message,2020-04-21T17:39:51,,,,,With 3 days gap,,Slim Shady,1001692061,,,,,,,,,,,,,,,,
1242,message,2020-04-21T17:39:57,,,,,For each time,,Slim Shady,1001692061,,,,,,,,,,,,,,,,
1243,message,2020-04-21T17:40:22,,,,,Clarification tab will appear in synergy portal only?,,Dia Ghosh,921953524,,1240,,,,,,,,,,,,,,
1244,message,2020-04-21T17:40:29,,,,,Or they will send mail to us?,,Dia Ghosh,921953524,,,,,,,,,,,,,,,,
1245,message,2020-04-21T17:40:33,,,,,Yes,,Slim Shady,1001692061,,1243,,,,,,,,,,,,,,
1246,message,2020-04-21T17:40:50,,,,,Okk,,Dia Ghosh,921953524,,1245,,,,,,,,,,,,,,
1247,message,2020-04-21T17:40:57,,,,,"Mail is just to remind us...
Even if we uploaded correctly sometimes we may get mail",,Slim Shady,1001692061,,1244,,,,,,,,,,,,,,
1248,message,2020-04-21T17:41:07,,,,,But that doesn't matter...,,Slim Shady,1001692061,,,,,,,,,,,,,,,,
1249,message,2020-04-21T17:41:15,,,,,Check daily wipro login portal,,Slim Shady,1001692061,,,,,,,,,,,,,,,,
1250,message,2020-04-21T17:41:20,,,,,For clarification,,Slim Shady,1001692061,,,,,,,,,,,,,,,,
1251,message,2020-04-21T17:41:26,,,,,Yeah that mail for uploading i got several times even after uploading...,,Dia Ghosh,921953524,,1247,,,,,,,,,,,,,,
1252,message,2020-04-21T17:41:34,,,,,Ok thanks,,Dia Ghosh,921953524,,1249,,,,,,,,,,,,,,
1253,message,2020-04-21T17:41:36,,,,,Yes,,Venkat Balaji,865216945,,1251,,,,,,,,,,,,,,
1254,service,2020-04-21T19:10:51,Its Me,790906626,invite_members,,,['Mahesh'],,,,,,,,,,,,,,,,,,
1256,service,2020-04-22T05:55:57,Musfira shaik,456584374,invite_members,,,['Musfira shaik'],,,,,,,,,,,,,,,,,,
1258,service,2020-04-22T11:55:59,Danu Kumbari,656726055,invite_members,,,['Danu Kumbari'],,,,,,,,,,,,,,,,,,
1260,service,2020-04-22T12:06:24,Minna Davis,984805487,invite_members,,,['Minna Davis'],,,,,,,,,,,,,,,,,,
1262,message,2020-04-22T12:06:41,,,,,Hi,,Minna Davis,984805487,,,,,,,,,,,,,,,,
1263,service,2020-04-22T13:09:34,@@@@@π¢h!t,859690842,invite_members,,,['@@@@@π¢h!t'],,,,,,,,,,,,,,,,,,
1265,message,2020-04-22T15:19:04,,,,,"Still not got the green audit mail🙁🙁
Is it only the phase 1 candidates who got the mail till now?
Or the candidates from phase 2 have also got it?!!",,Sayan Ghosh,1019444942,,,,,,,,,,,,,,,,
1266,message,2020-04-22T15:19:28,,,,,I am from phase one,,Venkat Balaji,865216945,,1265,,,,,,,,,,,,,,
1267,message,2020-04-22T15:19:33,,,,,Didn't get it,,Venkat Balaji,865216945,,,,,,,,,,,,,,,,
1268,message,2020-04-22T15:20:51,,,,,Did u mail them,,Venkat Balaji,865216945,,1265,,,,,,,,,,,,,,
1269,message,2020-04-22T15:22:47,,,,,"I am from phase 2
No I  haven't mailed them..",,Sayan Ghosh,1019444942,,1268,,,,,,,,,,,,,,
1270,message,2020-04-22T15:23:06,,,,,"U mailed them?
Did they reply?",,Sayan Ghosh,1019444942,,,,,,,,,,,,,,,,
1271,message,2020-04-22T15:23:16,,,,,No reply,,Venkat Balaji,865216945,,,,,,,,,,,,,,,,
1272,message,2020-04-22T15:24:54,,,,,"Ok☹️
Then we have no option rather than waiting 😄",,Sayan Ghosh,1019444942,,1271,,,,,,,,,,,,,,
1273,message,2020-04-22T15:25:05,,,,,😂😂,,Venkat Balaji,865216945,,,,,,,,,,,,,,,,
1274,message,2020-04-22T15:44:38,,,,,i am also from phase 1 but did not get green audit mail yet,,Dia Ghosh,921953524,,,,,,,,,,,,,,,,
1275,message,2020-04-22T18:33:26,,,,,Whosoever not received green audit mail anyone has contacted manager campus?,,AN,862274633,,,,,,,,,,,,,,,,
1276,service,2020-04-22T19:52:13,Akash,627967525,invite_members,,,['Akash'],,,,,,,,,,,,,,,,,,
1278,message,2020-04-22T20:00:52,,,,,How to contact...i have sent mail but got no reply,,Dia Ghosh,921953524,,1275,,,,,,,,,,,,,,
1279,message,2020-04-22T20:01:03,,,,,Any other way?,,Dia Ghosh,921953524,,,,,,,,,,,,,,,,
1280,message,2020-04-22T20:01:13,,,,,Can anyone share C pjp,,Akash,627967525,,,,,,,,,,,,,,,,
1281,message,2020-04-22T20:01:40,,,,,Stuffs or group,,Akash,627967525,,,,,,,,,,,,,,,,
1282,message,2020-04-22T20:01:42,,,,,??,,Akash,627967525,,,,,,,,,,,,,,,,
1283,message,2020-04-22T20:01:45,,,,,Help please,,Akash,627967525,,,,,,,,,,,,,,,,
1284,service,2020-04-22T20:12:01,Captain LEVI,967644011,invite_members,,,['Captain LEVI'],,,,,,,,,,,,,,,,,,
1286,message,2020-04-22T21:04:17,,,,,They will in 1or 2 days i had contacted pjp head and received response from hin,,AN,862274633,,1278,,,,,,,,,,,,,,
1287,message,2020-04-22T21:04:26,,,,,*him after 2 days,,AN,862274633,,,,,,,,,,,,,,,,
1288,message,2020-04-22T21:14:01,,,,,"What they have told?
Have you received the audit green mail?",,Sayan Ghosh,1019444942,,1286,,,,,,,,,,,,,,
1289,message,2020-04-22T21:21:18,,,,,I had contacted them regarding the correction in the code tracker,,AN,862274633,,1288,,,,,,,,,,,,,,
1290,message,2020-04-22T21:21:28,,,,,*code correction,,AN,862274633,,,,,,,,,,,,,,,,
1291,message,2020-04-22T21:30:57,,,,,Oh..ok,,Sayan Ghosh,1019444942,,1289,,,,,,,,,,,,,,
1292,message,2020-04-22T21:32:21,,,,,"['You have shown interest to join Wipro through our survey recently. However, it has been brought to our notice during the audit and document verification process that you have not uploaded all the mandatory documents to take your candidature ahead.\n\n \n\nIn order to onboard you, Please ensure to upload the below mentioned documents in verify portal by, 24th April, 2020, 10:00 AM to take your candidature ahead.\n\n \n\nIn case you are unable to upload documents in iverify portal, please send the below pending documents to ', {'type': 'email', 'text': 'campus.verification@wipro.com'}, '\n\n \n\nFailing which, your Letter of Intent/Offer letter will be revoked.']",,AR,556754132,,,,,,,,,,,,,,,,
1293,message,2020-04-22T21:32:31,,,,,i received this mail today,,AR,556754132,,,,,,,,,,,,,,,,
1294,message,2020-04-22T21:36:50,,,,,"I haven't received this mail also...
I have uploaded all my documents 
Still not got the green audit mail...🙂",,Sayan Ghosh,1019444942,,1292,,,,,,,,,,,,,,
1295,message,2020-04-22T21:37:39,,,,,i didnt upload pan card and s7 marksheet,,AR,556754132,,,,,,,,,,,,,,,,
1296,message,2020-04-22T21:37:53,,,,,I have not received this kind of mail also my bgv tab is missing from portal...neither do i receive green audit mail,,Dia Ghosh,921953524,,1292,,,,,,,,,,,,,,
1297,message,2020-04-22T21:38:21,,,,,Same here😶,,Sayan Ghosh,1019444942,,1296,,,,,,,,,,,,,,
1298,message,2020-04-22T21:38:22,,,,,Ur bgv tab is showing in portal?,,Dia Ghosh,921953524,,1295,,,,,,,,,,,,,,
1299,message,2020-04-22T21:38:44,,,,,a new clarify button was there for me,,AR,556754132,,1298,,,,,,,,,,,,,,
1300,message,2020-04-22T21:39:05,,,,,Oo okk...in synergy portal?,,Dia Ghosh,921953524,,1299,,,,,,,,,,,,,,
1301,message,2020-04-22T21:39:33,,,,,yep,,AR,556754132,,,,,,,,,,,,,,,,
1302,message,2020-04-22T21:42:56,,,,,I didn't receive Sem 7 marksheet..😒,,Santhosh-😎,1085787413,,1301,,,,,,,,,,,,,,
1303,message,2020-04-22T23:31:41,,,,,I had it but its gone once i closed the tab.,,Santhosh-😎,1085787413,,1299,,,,,,,,,,,,,,
1304,service,2020-04-23T08:19:14,CHARAN TEJA,671872825,invite_members,,,['CHARAN TEJA'],,,,,,,,,,,,,,,,,,
1306,message,2020-04-23T09:16:27,,,,,What have to write in clarification comments,,Lakshmanagari Himaja,926583723,,,,,,,,,,,,,,,,
1307,message,2020-04-23T09:16:39,,,,,Can anyone say,,Lakshmanagari Himaja,926583723,,,,,,,,,,,,,,,,
1308,service,2020-04-23T18:04:11,Veena Patil,932458195,invite_members,,,['Veena Patil'],,,,,,,,,,,,,,,,,,
1310,message,2020-04-23T18:12:00,,,,,Is there anyone of B11 batch?,,Veena Patil,932458195,,,,,,,,,,,,,,,,
1311,message,2020-04-23T18:12:42,,,,,Is it compulsory to complete all pjp modules before 30?,,Veena Patil,932458195,,,,,,,,,,,,,,,,
1312,message,2020-04-23T20:25:51,,,,,Doing in mettl is enough?,,Santhosh-😎,1085787413,,1311,,,,,,,,,,,,,,
1313,service,2020-04-23T20:28:50,Ijas,680844067,invite_members,,,['Ijas'],,,,,,,,,,,,,,,,,,
1315,message,2020-04-23T20:30:27,,,,,Anyone from batch 1?,,J,840917228,,,,,,,,,,,,,,,,
1316,message,2020-04-23T20:35:06,,,,,how should i know that i am in which batch?,,Shatanik Chakraborti,906438468,,,,,,,,,,,,,,,,
1317,message,2020-04-23T20:35:49,,,,,Yu can see it at dashboard,,J,840917228,,1316,,,,,,,,,,,,,,
1318,message,2020-04-23T20:49:52,,,,,Anyone having trouble accessing the PJP site. Mine takes a lot of time to load. Most of the time it doesn't load after login. Any idea to solve this problem?,,Ijas,680844067,,,,,,,,,,,,,,,,
1319,message,2020-04-23T20:50:03,,,,,Yes,,Venkat Balaji,865216945,,,,,,,,,,,,,,,,
1320,service,2020-04-23T21:20:01,S Biswas,983729428,invite_members,,,['S Biswas'],,,,,,,,,,,,,,,,,,
1322,message,2020-04-23T22:06:01,,,,,Clarification comments part working,,Santhosh-😎,1085787413,,,,,,,,,,,,,,,,
1323,message,2020-04-23T22:25:47,,,,,Me,,Akash,627967525,,1315,,,,,,,,,,,,,,
1324,message,2020-04-23T22:45:07,,,,,Yes,,Anmol Sharma,724907661,,1275,,,,,,,,,,,,,,
1325,message,2020-04-23T22:45:22,,,,,Not yet,,Praneti Kore,835217980,,1275,,,,,,,,,,,,,,
1326,service,2020-04-24T06:23:48,heman,867260047,invite_members,,,['heman'],,,,,,,,,,,,,,,,,,
1328,service,2020-04-24T09:05:50,Meghna Roy,1281978291,invite_members,,,['Meghna Roy'],,,,,,,,,,,,,,,,,,
1330,message,2020-04-24T11:48:37,,,,,so what they are saying,,AN,862274633,,1324,,,,,,,,,,,,,,
1331,message,2020-04-24T11:49:08,,,,,They said for wait,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1332,message,2020-04-24T11:49:30,,,,,Because audit of all canditure is not done yet,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1333,message,2020-04-24T11:50:13,,,,,okay thanks,,AN,862274633,,1332,,,,,,,,,,,,,,
1334,message,2020-04-24T11:50:29,,,,,😊,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1335,message,2020-04-24T12:35:06,,,,,Yea i too received clarification yesterday only.,,Santhosh-😎,1085787413,,,,,,,,,,,,,,,,
1336,message,2020-04-24T12:35:30,,,,,Please look synergy portal more,,Santhosh-😎,1085787413,,,,,,,,,,,,,,,,
1337,message,2020-04-24T13:31:00,,,,,Anybody facing PBL app opening problem?,,Rajani Upadhyay,753329799,,,,,,,,,,,,,,,,
1338,message,2020-04-24T13:31:13,,,,,Yes,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1339,message,2020-04-24T13:31:14,,,,,Me too,,King of Thanos,571481766,,1337,,,,,,,,,,,,,,
1340,message,2020-04-24T13:38:21,,,,,🤦‍♀🤦‍♀ if this is the case how should we complete it till 30 April,,Rajani Upadhyay,753329799,,,,,,,,,,,,,,,,
1341,service,2020-04-24T17:02:52,Khushnood Ahmed,461276769,invite_members,,,['Khushnood Ahmed'],,,,,,,,,,,,,,,,,,
1343,message,2020-04-24T17:03:19,,,,,Anyone from dotnet stream?,,Khushnood Ahmed,461276769,,,,,,,,,,,,,,,,
1344,message,2020-04-24T17:03:43,,,,,I need some help in sql module,,Khushnood Ahmed,461276769,,,,,,,,,,,,,,,,
1345,message,2020-04-24T17:04:03,,,,,"[{'type': 'mention_name', 'text': 'Akash', 'user_id': 685211740}, '.']",,Anmol Sharma,724907661,,1343,,,,,,,,,,,,,,
1346,message,2020-04-24T20:24:07,,,,,Some groups are spreading rumours about the PJP. PJP is very much important. Your training will be based on your PJP performance. Please be aware.,,Refrin,757416344,,,,,,2020-04-24T20:30:57,,,,,,,,,,
1347,message,2020-04-24T20:25:30,,,,,"Also, the green audit mail will be sent out for candidates by different HRs. So everyone will get it, no need to worry. Just be patient.",,Refrin,757416344,,,,,,,,,,,,,,,,
1349,message,2020-04-24T21:13:27,,,,,??,,@Ganesh Kumar Reddy,621792621,,1346,,,,,,,,,,,,,,
1350,message,2020-04-24T21:34:40,,,,,Oh. Will have final test ?,,Santhosh-😎,1085787413,,1346,,,,,,,,,,,,,,
1351,message,2020-04-24T21:34:58,,,,,They will give us marks on behalf of that?,,Himanshu Jadon,842861536,,1346,,,,,,,,,,,,,,
1352,service,2020-04-24T22:18:59,,895432434,invite_members,,,[None],,,,,,,,,,,,,,,,,,
1354,message,2020-04-25T10:44:54,,,,,Java ka pjp pe logic building kisi ne kiya ha bhai,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1355,message,2020-04-25T10:44:56,,,,,?,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1356,message,2020-04-25T15:32:04,,,,,Any one able to access pbl app?,,Opt,740332281,,,,,,,,,,,,,,,,
1357,message,2020-04-25T15:38:26,,,,,No,,Arshad Mohammad,793293878,,,,,,,,,,,,,,,,
1358,message,2020-04-25T16:43:48,,,,,"Nope. But, will have training assessment.",,Refrin,757416344,,1350,,,,,,,,,,,,,,
1359,service,2020-04-25T17:32:28,Unknown,601942116,invite_members,,,['Unknown'],,,,,,,,,,,,,,,,,,
1361,message,2020-04-25T18:04:20,,,,,"Even I too got this mail
But, I replied to it after 10:00AM 
Does it matters alot?",,Sai Annapurna Goparaju,867985908,,1292,,,,,,,,,,,,,,
1362,message,2020-04-25T18:12:53,,,,,Some one reply for this,,Sai Annapurna Goparaju,867985908,,1361,,,,,,,,,,,,,,
1363,message,2020-04-25T19:29:46,,,,,Pls do reply,,Sai Annapurna Goparaju,867985908,,1361,,,,,,,,,,,,,,
1364,message,2020-04-25T19:30:22,,,,,Dont know,,Arshad Mohammad,793293878,,,,,,,,,,,,,,,,
1365,message,2020-04-25T19:30:37,,,,,I did at night 11:30,,Arshad Mohammad,793293878,,,,,,,,,,,,,,,,
1366,message,2020-04-25T19:35:47,,,,,Anyone have logic buliding questions for java stream??,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1367,message,2020-04-25T22:14:26,,,,,Does anyone have the complete java course completed file folder?,,Varun Surisetty,892249766,,,,,,,,,,,,,,,,
1368,service,2020-04-26T01:54:56,Adithya,874032510,invite_members,,,['Adithya'],,,,,,,,,,,,,,,,,,
1370,message,2020-04-26T02:34:05,,,,,Bhai update status karne se update nhi horaha kaise hoga?,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1371,message,2020-04-26T02:34:27,,,,,Koi help kar sakta ha ?,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1372,message,2020-04-26T02:46:44,,,,,Having the same problm,,J,840917228,,1370,,,,,,,,,,,,,,
1373,message,2020-04-26T03:10:09,,,,,Kaise hoga bhai,,Sagar Chaudhary,895925977,,1372,,,,,,,,,,,,,,
1374,message,2020-04-26T03:23:25,,,,,Yrr rhi prblm aari h,,Anmol Sharma,724907661,,1370,,,,,,,,,,,,,,
1375,message,2020-04-26T03:23:33,,,,,Smjh nhi aara kya kre,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1376,message,2020-04-26T03:23:51,,,,,Update hi nhi ho raha,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1377,message,2020-04-26T03:23:58,,,,,Kuch v,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1378,message,2020-04-26T03:24:10,,,,,Upload toh hore h aram se update nhi hore yrr,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1379,message,2020-04-26T03:24:22,,,,,Code completion tracker me dal diya ha sab yaha update hi nhi ho raha,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1380,message,2020-04-26T03:24:34,,,,,Sahi same,,Sagar Chaudhary,895925977,,1378,,,,,,,,,,,,,,
1381,message,2020-04-26T03:24:41,,,,,Jitni par karo same prblm,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1382,message,2020-04-26T03:25:11,,,,,Shyd koi techincal dikkt h ye,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1383,message,2020-04-26T03:25:58,,,,,Din mei ye pbl app khulta nhi,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1384,message,2020-04-26T03:26:04,,,,,Rt mei dikkte krra h,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1385,message,2020-04-26T03:26:25,,,,,Ha bhai islia raat ko try kiya ho hi nhi raha,,Sagar Chaudhary,895925977,,1384,,,,,,,,,,,,,,
1386,service,2020-04-26T07:11:11,... ...,905973053,invite_members,,,['... ...'],,,,,,,,,,,,,,,,,,
1388,message,2020-04-26T07:11:37,,,,,anyone have done .net ?,,... ...,905973053,,,,,,,,,,,,,,,,
1389,message,2020-04-26T07:11:42,,,,,stream,,... ...,905973053,,,,,,,,,,,,,,,,
1390,service,2020-04-26T09:23:14,Kavya Nathan,715817287,invite_members,,,['Kavya Nathan'],,,,,,,,,,,,,,,,,,
1392,message,2020-04-26T12:05:01,,,,,anyone got a clarification tab for criminal  check??,,Akshay,926638045,,,,,,,,,,,,,,,,
1393,message,2020-04-26T12:05:40,,,,,Please update permanent addressees in criminal tab and if permanent address and current address are different please update current address also,,Akshay,926638045,,,,,,,,,,,,,,,,
1394,message,2020-04-26T12:05:50,,,,,This is given to me.,,Akshay,926638045,,,,,,,,,,,,,,,,
1395,message,2020-04-26T12:06:59,,,,,No problem..just give your present and permanent address...if both are same just write that both are same in clarifications,,Arshad Mohammad,793293878,,,,,,,,,,,,,,,,
1396,service,2020-04-26T15:48:59,Muni Naidu,446705840,invite_members,,,['Muni Naidu'],,,,,,,,,,,,,,,,,,
1399,message,2020-04-27T13:27:09,,,,,I cant log intonthe synergy portal,,Dia Ghosh,921953524,,,,,,,,,,,,,,,,
1400,message,2020-04-27T13:27:22,,,,,It is showing user doesnot exist,,Dia Ghosh,921953524,,,,,,,,,,,,,,,,
1401,message,2020-04-27T13:27:32,,,,,Anyone is facing this?,,Dia Ghosh,921953524,,,,,,,,,,,,,,,,
1402,message,2020-04-27T13:28:19,,,,,,,Dia Ghosh,921953524,,,(File not included. Change data exporting settings to download.),1280,999,,,,,,,,,,,
1403,message,2020-04-27T13:29:21,,,,,Yes same problem,,Abhishek Mishra,812031328,,,,,,,,,,,,,,,,
1404,message,2020-04-27T13:30:34,,,,,No khulra h,,Anmol Sharma,724907661,,1403,,,,,,,,,,,,,,
1405,message,2020-04-27T13:30:43,,,,,Yes,,Venkat Balaji,865216945,,1403,,,,,,,,,,,,,,
1406,message,2020-04-27T13:30:45,,,,,Same,,Venkat Balaji,865216945,,,,,,,,,,,,,,,,
1407,message,2020-04-27T13:31:42,,,,,,,Anmol Sharma,724907661,,,(File not included. Change data exporting settings to download.),783,1280,,,,,,,,,,,
1408,message,2020-04-27T13:32:04,,,,,Just abhi open kia hora h,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1409,message,2020-04-27T13:32:19,,,,,But mine is not opening,,Dia Ghosh,921953524,,1407,,,,,,,,,,,,,,
1410,message,2020-04-27T13:32:30,,,,,It is saying user doesn't exist,,Dia Ghosh,921953524,,,,,,,,,,,,,,,,
1411,message,2020-04-27T13:32:45,,,,,Password reset krlo,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1412,message,2020-04-27T13:32:49,,,,,Ek baar,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
1413,message,2020-04-27T13:32:51,,,,,Try after some time,,Its Me,790906626,,1410,,,,,,,,,,,,,,
1414,message,2020-04-27T13:33:04,,,,,Resume no.itself is showing doesnoy exist,,Dia Ghosh,921953524,,1411,,,,,,,,,,,,,,
1415,message,2020-04-27T13:33:10,,,,,Okk,,Dia Ghosh,921953524,,1413,,,,,,,,,,,,,,
1416,message,2020-04-27T13:49:38,,,,,Update ho raha kisi ka?,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1417,message,2020-04-27T13:52:06,,,,,No.,,Arshad Mohammad,793293878,,,,,,,,,,,,,,,,
1418,message,2020-04-27T14:08:10,,,,,Kya kare fir?,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1419,message,2020-04-27T14:08:24,,,,,Mail kiya tha kya kisine?,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1420,message,2020-04-27T14:08:55,,,,,No,,Arshad Mohammad,793293878,,,,,,,,,,,,,,,,
1421,message,2020-04-27T14:09:06,,,,,Just uploaded all the work.,,Arshad Mohammad,793293878,,,,,,,,,,,,,,,,
1422,message,2020-04-27T14:09:23,,,,,Me ne v wahi kiya ha,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1423,message,2020-04-27T14:10:02,,,,,Dekhenge...agar raat mai nai hua toh din mein bhi try karke check karenge..ab tak toh update nai hua..,,Arshad Mohammad,793293878,,,,,,,,,,,,,,,,
1424,message,2020-04-27T14:10:29,,,,,Same issue,,Kavya Nathan,715817287,,1402,,,,,,,,,,,,,,
1425,message,2020-04-27T14:10:31,,,,,Me rat din sab me try kar lia hu yaar,,Sagar Chaudhary,895925977,,1423,,,,,,,,,,,,,,
1426,message,2020-04-27T14:10:52,,,,,Did u get green audit,,Venkat Balaji,865216945,,1424,,,,,,,,,,,,,,
1427,message,2020-04-27T14:11:03,,,,,Yes,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
1428,message,2020-04-27T14:11:04,,,,,I was able to login thode time pehlw,,Kavya Nathan,715817287,,,,,,,,,,,,,,,,
1429,message,2020-04-27T14:11:06,,,,,No,,Kavya Nathan,715817287,,1426,,,,,,,,,,,,,,
1430,message,2020-04-27T14:11:11,,,,,Same,,Venkat Balaji,865216945,,,,,,,,,,,,,,,,
1431,message,2020-04-27T14:11:25,,,,,Upload karde..agar tum ko call kiya toh bata dena ki site problem hai,,Arshad Mohammad,793293878,,1425,,,,,,,,,,,,,,
1432,message,2020-04-27T14:11:36,,,,,Speak in English,,Venkat Balaji,865216945,,1431,,,,,,,,,,,,,,
1433,message,2020-04-27T14:11:39,,,,,I can't understand,,Venkat Balaji,865216945,,,,,,,,,,,,,,,,
1434,message,2020-04-27T14:11:50,,,,,Ok bhai,,Sagar Chaudhary,895925977,,1431,,,,,,,,,,,,,,
1435,message,2020-04-27T14:12:20,,,,,Just upload files...if they call you just say that the there is a problem with the site..ok,,Arshad Mohammad,793293878,,1432,,,,,,,,,,,,,,
1436,message,2020-04-27T14:12:45,,,,,But they didn't give me any mail,,Venkat Balaji,865216945,,,,,,,,,,,,,,,,
